sID,dR,dI,gameLength,choice,RT
18,2.000000,1,5,2,0.575457
18,-9.000000,0,10,2,0.259380
18,19.000000,1,10,2,0.253380
18,-1.666667,-1,5,1,0.631457
18,2.500000,0,10,2,0.275380
18,-32.000000,-1,5,1,0.492457
18,-3.000000,-1,10,1,0.311380
18,-17.000000,1,5,1,0.312457
18,-35.000000,0,5,1,0.171457
18,-19.000000,1,5,1,0.306457
18,-14.500000,0,10,1,0.277380
18,-15.500000,0,10,2,0.943380
18,-34.333333,1,5,1,0.158457
18,7.000000,0,5,2,0.615457
18,37.333333,1,10,2,0.310380
18,-19.500000,0,5,1,0.648457
18,30.000000,1,10,2,1.176380
18,-2.000000,0,10,1,0.337380
18,29.000000,0,10,2,0.428380
18,-38.500000,0,5,1,0.177457
18,-31.666667,-1,5,1,0.119457
18,7.333333,1,10,2,0.522380
18,-17.500000,0,10,1,0.779380
18,-11.500000,0,5,2,0.238457
18,11.333333,-1,10,1,0.533380
18,-34.666667,1,10,2,0.313380
18,27.500000,0,5,2,0.754457
18,16.333333,-1,10,1,0.350380
18,1.333333,-1,10,1,0.517380
18,-20.333333,1,10,1,0.263380
18,-20.000000,0,10,1,0.231380
18,39.666667,1,10,2,0.146380
18,-23.000000,0,5,1,0.492457
18,0.666667,1,5,1,0.630457
18,-18.000000,1,5,1,0.348457
18,33.000000,0,5,2,0.163457
18,6.500000,0,5,1,0.693457
18,5.000000,-1,5,2,0.969457
18,5.666667,-1,10,1,1.419380
18,18.000000,-1,5,2,0.235457
18,-9.333333,-1,10,1,1.173380
18,-7.333333,1,10,1,0.139380
18,-7.000000,1,10,2,0.428380
18,29.000000,-1,5,2,0.277457
18,17.000000,0,10,2,0.444380
18,-37.500000,0,10,1,0.498380
18,-21.500000,0,5,1,0.261457
18,-28.666667,1,5,1,0.171457
18,0.333333,1,5,1,0.565457
18,28.333333,-1,5,2,0.308457
18,2.666667,-1,5,2,0.666457
18,-19.333333,-1,5,1,0.134457
18,-5.500000,0,10,2,0.353380
18,10.000000,1,5,2,0.243457
18,32.500000,0,10,2,0.208380
18,6.000000,0,10,1,0.878380
18,10.000000,0,5,2,0.200457
18,0.500000,0,10,2,0.314380
18,-0.500000,0,10,2,0.285380
18,-25.000000,0,5,1,0.175457
18,-4.666667,1,5,1,0.220457
18,-0.500000,0,10,2,0.364380
18,-1.000000,0,10,1,0.368380
18,16.000000,0,10,2,0.228380
19,18.000000,0,10,2,0.921081
19,34.000000,0,10,2,1.637081
19,21.000000,1,5,2,0.199256
19,-26.666667,1,10,1,0.412081
19,35.333333,1,10,2,0.951081
19,-19.500000,0,10,1,0.203081
19,-46.500000,0,5,1,0.155256
19,17.000000,0,10,2,1.231081
19,-13.000000,0,10,1,0.277081
19,30.500000,0,10,2,0.406081
19,17.500000,0,5,2,0.381256
19,-22.333333,-1,10,1,0.245081
19,-10.000000,0,5,1,1.279256
19,-16.000000,1,5,1,0.177256
19,-30.000000,0,5,1,0.178256
19,5.500000,0,5,1,2.285256
19,-22.000000,1,10,1,0.661081
19,10.000000,-1,10,1,0.582081
19,-8.500000,0,10,1,0.191081
19,14.666667,1,10,2,1.437081
19,13.500000,0,10,2,1.570081
19,12.000000,0,10,2,3.182081
19,-12.000000,0,5,1,0.754256
19,27.500000,0,5,2,0.266256
19,-15.666667,1,5,1,0.630256
19,-1.000000,0,10,1,0.291081
19,11.500000,0,5,2,0.388256
19,-20.333333,1,10,1,0.240081
19,-14.500000,0,10,2,1.853081
19,-16.000000,0,10,1,0.243081
19,6.000000,0,10,2,0.581081
19,-15.333333,-1,5,1,0.480256
19,5.500000,0,10,2,0.726081
19,25.666667,-1,5,2,0.491256
19,-25.500000,0,5,1,0.154256
19,-21.666667,1,5,1,0.406256
19,-25.333333,1,10,1,0.184081
19,-11.000000,0,10,1,0.566081
19,-33.000000,-1,10,1,0.201081
19,9.000000,0,5,2,1.372256
19,-1.500000,0,10,2,0.262081
19,-6.000000,0,5,2,2.654256
19,-11.666667,1,5,1,0.685256
19,-15.500000,0,10,1,0.163081
19,-14.000000,0,5,1,0.873256
19,-9.000000,0,10,1,0.375081
19,-2.500000,0,10,1,3.059081
19,-10.500000,0,5,1,0.642256
19,-15.500000,0,5,1,0.718256
19,15.000000,0,5,2,0.648256
19,5.500000,0,10,2,0.692081
19,-24.333333,-1,5,1,0.197256
19,-44.000000,1,10,1,0.466081
19,-16.666667,-1,10,1,0.830081
19,2.000000,0,5,2,0.242256
19,3.000000,1,10,2,0.678081
19,13.333333,1,10,2,1.344081
19,-3.000000,0,5,1,1.228256
19,1.500000,0,10,1,0.664081
19,11.500000,0,5,2,0.299256
19,4.500000,0,10,1,0.389081
19,-13.666667,-1,10,1,1.668081
19,-5.000000,0,10,2,1.238081
19,-6.333333,-1,5,1,0.952256
19,-27.666667,-1,10,1,0.462081
19,-41.500000,0,10,1,0.935081
19,-20.333333,-1,5,1,0.488256
19,4.000000,0,5,2,0.274256
19,14.000000,1,5,2,0.747256
19,-37.500000,0,5,1,0.265256
19,-35.500000,0,10,1,0.617081
19,0.000000,1,5,1,0.679256
19,9.333333,1,10,2,0.555081
19,-7.000000,1,5,1,0.512256
19,43.000000,0,10,2,1.578081
19,12.333333,-1,5,2,0.235256
19,-2.000000,0,5,1,0.740256
19,13.666667,1,5,2,1.116256
19,-13.500000,0,5,1,1.702256
19,16.500000,0,10,1,0.519081
19,18.333333,-1,5,2,0.529256
19,-10.333333,1,5,1,0.455256
19,-2.500000,0,5,1,0.332256
19,8.333333,1,5,2,0.194256
19,-9.000000,-1,10,1,1.181081
19,-21.000000,0,10,1,0.206081
19,2.666667,1,5,2,0.616256
19,-13.500000,0,5,1,1.094256
19,7.666667,1,10,2,0.782081
19,-9.333333,-1,10,1,2.182081
19,-19.333333,1,10,1,1.164081
19,-13.333333,-1,10,1,0.459081
19,-25.000000,-1,5,1,0.764256
19,26.000000,0,5,2,0.126256
19,31.333333,-1,10,2,4.139081
19,18.000000,-1,10,2,2.250081
19,-6.333333,-1,5,2,1.294256
19,30.666667,1,10,2,0.168081
19,31.666667,1,5,2,0.772256
19,-12.000000,0,10,1,0.541081
19,9.666667,1,10,2,1.205081
19,9.000000,0,10,2,0.624081
19,-27.000000,1,5,1,0.233256
19,-20.000000,-1,5,1,1.111256
19,17.333333,-1,10,2,0.736081
19,33.333333,-1,5,2,0.851256
19,-14.000000,-1,5,1,1.539256
19,1.000000,0,5,2,0.949256
19,-6.666667,-1,10,1,1.102081
19,-18.000000,0,10,2,1.542081
19,15.500000,0,5,2,2.162256
19,13.666667,1,10,2,0.786081
19,7.500000,0,10,2,0.765081
19,-7.500000,0,5,2,2.545256
19,1.000000,1,10,1,1.257081
19,-1.666667,-1,5,2,0.576256
19,15.000000,0,5,2,0.589256
19,-10.500000,0,10,2,1.077081
19,8.500000,0,5,1,0.805256
19,28.500000,0,10,1,1.545081
19,-8.333333,1,10,1,0.398081
19,8.000000,0,10,2,1.729081
19,-25.000000,0,5,1,0.460256
19,-26.000000,1,10,2,0.428081
19,11.500000,0,10,2,0.388081
19,-29.500000,0,10,1,1.143081
19,-10.500000,0,5,1,0.379256
19,4.500000,0,10,2,0.529081
19,-41.333333,1,10,1,0.486081
19,-2.000000,0,5,2,0.305256
19,8.333333,-1,10,1,1.756081
19,13.666667,1,10,2,1.322081
19,-3.000000,0,10,1,0.985081
19,-3.500000,0,10,2,4.436081
19,18.000000,0,10,1,1.545081
19,19.500000,0,5,2,1.205256
19,-13.333333,1,10,1,1.379081
19,-12.000000,0,10,1,0.479081
19,-15.666667,-1,10,1,0.189081
19,18.500000,0,5,2,1.672256
19,5.666667,1,10,2,1.819081
19,-5.666667,-1,5,2,1.739256
19,-19.000000,-1,5,1,0.423256
19,9.000000,1,5,2,0.535256
19,13.333333,1,10,1,0.476081
19,-19.500000,0,5,1,0.659256
19,30.500000,0,10,2,0.164081
19,-2.500000,0,5,1,0.234256
19,-4.500000,0,5,1,0.872256
19,9.500000,0,10,2,2.940081
19,-35.500000,0,10,1,0.422081
19,-13.333333,1,10,1,0.601081
19,7.000000,0,10,1,2.019081
19,31.000000,0,10,2,1.211081
19,-15.000000,0,10,1,0.260081
19,-17.000000,0,5,1,0.480256
19,12.333333,1,10,2,0.395081
19,-30.500000,0,5,1,0.158256
19,15.333333,-1,5,2,1.959256
19,-28.000000,0,10,1,0.527081
19,-27.000000,0,5,1,0.941256
19,-30.000000,-1,10,1,0.565081
19,-14.500000,0,5,1,0.287256
19,-17.000000,0,5,1,0.539256
19,34.000000,1,10,2,0.158081
19,-19.000000,0,10,1,0.173081
19,-2.000000,0,10,1,0.477081
19,-1.666667,1,5,2,0.870256
19,17.333333,1,10,2,1.494081
19,1.000000,-1,5,2,0.985256
19,-7.000000,0,10,1,2.095081
19,-24.000000,0,5,1,0.107256
19,2.333333,1,5,2,0.438256
19,-2.000000,0,10,2,0.489081
19,-32.000000,0,10,1,0.217081
19,-14.000000,0,5,1,1.221256
19,-36.666667,-1,10,1,0.140081
19,-11.666667,1,10,1,0.417081
19,9.000000,-1,5,2,1.392256
19,7.500000,0,5,2,0.627256
19,-10.500000,0,10,1,0.358081
19,6.333333,1,5,2,1.548256
19,3.000000,0,5,2,1.853256
19,-18.000000,0,10,1,0.596081
19,31.000000,-1,10,1,1.060081
19,-23.666667,1,5,1,0.533256
19,-8.333333,-1,10,1,0.196081
19,13.000000,0,10,2,1.223081
19,25.000000,-1,5,2,0.324256
19,-16.000000,1,5,1,0.726256
19,-28.333333,-1,10,1,0.282081
19,-22.666667,1,10,1,0.742081
19,31.500000,0,10,2,0.994081
19,-17.666667,-1,10,1,3.300081
19,14.000000,1,5,2,0.788256
19,21.000000,-1,5,2,0.154256
19,1.666667,1,10,1,0.246081
19,5.666667,-1,10,1,0.429081
19,25.333333,1,5,2,0.378256
19,14.333333,1,5,2,0.528256
19,-9.000000,0,10,1,0.343081
19,-8.333333,-1,10,1,4.027081
19,26.000000,0,10,2,1.161081
19,-14.000000,1,10,1,0.411081
19,-0.333333,1,5,2,0.600256
19,-21.333333,-1,5,1,0.636256
19,14.000000,1,10,2,0.493081
19,-17.000000,1,10,1,1.008081
19,21.000000,0,5,2,0.336256
19,6.000000,1,10,2,0.452081
19,-25.000000,-1,5,1,0.147256
19,-14.333333,-1,5,1,0.133256
19,21.500000,0,5,2,0.137256
19,2.333333,1,5,2,2.396256
19,7.000000,-1,5,2,0.400256
19,-11.666667,-1,10,1,2.630081
19,27.333333,-1,10,2,0.462081
19,8.333333,-1,5,2,0.869256
19,-18.000000,0,10,1,1.469081
19,-22.000000,1,5,1,0.195256
19,3.500000,0,5,2,2.790256
19,29.000000,0,10,2,0.848081
19,3.500000,0,5,2,0.361256
19,53.666667,-1,10,2,0.405081
19,-11.000000,0,5,1,0.298256
19,24.000000,-1,10,2,0.287081
19,13.333333,-1,5,2,1.766256
19,-39.500000,0,10,1,0.104081
19,-8.500000,0,5,1,0.095256
19,14.666667,-1,5,2,0.134256
19,22.666667,-1,10,2,0.650081
19,-15.500000,0,5,1,0.380256
19,32.000000,0,5,2,0.245256
19,12.666667,-1,5,2,1.647256
19,6.000000,-1,5,2,0.588256
19,17.000000,1,5,2,0.807256
19,-26.333333,-1,5,1,0.342256
19,-23.333333,1,5,1,0.157256
19,10.333333,-1,5,2,0.590256
19,-27.000000,0,5,1,0.268256
19,17.500000,0,10,1,1.231081
19,15.500000,0,5,2,0.183256
19,17.000000,0,5,2,0.326256
19,16.666667,1,5,2,0.469256
19,5.000000,1,10,1,2.390081
19,5.500000,0,10,2,0.332081
19,33.333333,1,5,2,0.257256
19,32.000000,0,10,2,0.414081
19,35.000000,0,5,2,0.549256
19,-8.500000,0,10,2,1.535081
19,23.000000,1,5,2,0.919256
19,-2.333333,1,10,1,0.236081
19,31.500000,0,10,2,2.036081
19,-2.500000,0,5,2,1.084256
19,9.000000,1,5,2,0.834256
19,-42.000000,1,5,1,0.067256
19,-17.333333,-1,10,1,0.827081
19,-23.500000,0,10,1,0.255081
19,18.666667,1,10,2,1.149081
19,1.000000,0,5,1,0.631256
19,41.000000,0,10,2,0.433081
19,25.000000,0,5,2,0.239256
19,-25.000000,0,5,1,0.127256
19,-5.500000,0,10,1,0.897081
19,-0.333333,-1,10,1,0.224081
19,9.333333,-1,10,1,0.972081
19,20.000000,0,10,1,0.185081
19,-10.000000,0,5,1,1.156256
19,-8.666667,-1,10,1,2.086081
19,-14.666667,-1,5,1,0.898256
19,-48.000000,1,10,1,0.989081
19,-20.333333,1,5,1,0.380256
19,-1.500000,0,5,2,0.488256
19,33.666667,1,5,2,0.198256
19,14.000000,0,10,2,1.416081
19,-7.333333,1,5,2,2.045256
19,32.000000,0,5,2,0.627256
19,30.000000,0,5,2,0.114256
19,30.500000,0,5,2,0.179256
19,7.500000,0,5,2,3.249256
19,11.500000,0,5,2,1.067256
19,7.000000,-1,10,2,0.697081
19,-10.500000,0,5,1,0.611256
19,15.500000,0,10,2,0.538081
19,4.666667,-1,5,2,1.003256
19,-9.333333,-1,10,2,0.861081
19,19.500000,0,10,1,0.475081
19,23.000000,-1,10,2,2.748081
19,-30.666667,1,5,1,0.710256
19,-41.666667,-1,5,1,0.115256
19,2.666667,-1,5,2,0.798256
19,-4.000000,-1,5,2,3.037256
19,5.000000,0,5,2,1.458256
19,18.000000,-1,5,2,0.695256
19,-3.500000,0,5,1,0.823256
19,0.000000,-1,5,1,1.175256
19,-6.666667,-1,5,1,2.018256
19,10.000000,0,5,2,0.390256
19,34.333333,1,10,2,0.184081
19,37.333333,-1,10,2,2.126081
19,10.000000,0,10,2,1.146081
19,9.666667,-1,10,2,1.355081
19,-39.000000,0,5,1,0.071256
19,36.500000,0,5,2,0.280256
19,14.000000,0,10,2,1.584081
19,3.500000,0,10,1,1.643081
19,-28.333333,-1,10,1,0.846081
19,-4.000000,0,5,1,2.828256
19,-27.000000,0,10,1,0.469081
19,20.333333,1,5,2,0.489256
19,-16.000000,1,5,1,0.436256
19,-6.000000,0,5,1,0.495256
19,27.000000,-1,10,1,1.005081
19,23.000000,-1,5,2,0.419256
19,-4.000000,1,10,2,0.153081
19,-10.666667,1,5,1,0.551256
19,-23.500000,0,10,1,0.659081
19,3.500000,0,5,2,1.242256
19,11.666667,-1,10,2,1.684081
19,-34.000000,0,5,1,0.552256
20,17.000000,0,10,2,0.460474
20,20.500000,0,5,2,0.253170
20,-0.500000,0,5,1,0.405170
20,-6.666667,1,10,1,1.222474
20,22.666667,1,5,2,0.204170
20,-28.333333,1,10,1,0.126474
20,-11.666667,-1,5,1,0.216170
20,-34.666667,-1,5,1,0.598170
20,13.666667,-1,5,2,0.240170
20,3.000000,1,5,1,0.320170
20,-9.333333,1,10,1,0.301474
20,15.000000,0,5,2,0.802170
20,33.333333,-1,5,2,0.181170
20,-22.500000,0,10,1,0.175474
20,29.500000,0,5,2,0.169170
20,21.000000,1,10,2,0.581474
20,-9.500000,0,5,1,0.212170
20,-11.333333,1,10,2,0.704474
20,17.500000,0,5,2,0.826170
20,4.500000,0,10,1,2.208474
20,-40.000000,0,5,1,0.151170
20,17.000000,0,5,1,0.158170
20,-21.000000,1,10,2,1.254474
20,-14.500000,0,5,1,1.166170
20,7.000000,0,10,1,0.148474
20,-24.000000,1,5,1,0.230170
20,-35.500000,0,5,1,0.242170
20,6.333333,1,10,2,2.797474
20,-17.000000,-1,5,1,0.408170
20,-15.000000,-1,5,2,1.719170
20,28.333333,1,5,2,0.684170
20,-19.500000,0,10,1,0.137474
20,0.666667,1,5,1,1.340170
20,-16.500000,0,10,1,1.196474
20,-19.000000,0,10,1,0.364474
20,-19.000000,0,10,1,0.930474
20,2.666667,-1,10,1,0.179474
20,-9.500000,0,10,1,0.395474
20,43.666667,-1,5,2,0.451170
20,20.500000,0,5,2,0.866170
20,-14.500000,0,5,1,0.179170
20,-24.666667,1,10,1,0.599474
20,4.000000,0,10,1,0.457474
20,6.000000,1,5,1,1.256170
20,-16.666667,-1,10,2,0.373474
20,8.333333,-1,5,2,0.342170
20,1.000000,0,10,2,0.374474
20,8.000000,0,10,2,1.319474
20,7.333333,-1,10,1,0.852474
20,18.666667,1,10,1,0.362474
20,-8.500000,0,5,1,0.936170
20,22.333333,-1,5,2,0.529170
20,2.500000,0,5,2,0.510170
20,-12.000000,-1,10,1,0.592474
20,8.000000,0,5,1,0.692170
20,11.000000,1,10,2,0.196474
20,7.500000,0,5,2,0.627170
20,2.000000,0,10,2,2.681474
20,4.333333,-1,5,2,0.641170
20,2.500000,0,10,1,0.816474
20,21.000000,1,10,2,0.217474
20,1.000000,0,5,1,1.847170
20,1.500000,0,10,2,0.345474
20,-9.500000,0,10,2,0.731474
20,-28.333333,-1,10,1,0.204474
20,10.500000,0,5,2,0.185170
20,11.000000,0,10,2,0.323474
20,17.666667,-1,10,2,0.720474
20,-13.666667,1,5,1,0.308170
20,17.000000,0,10,2,0.125474
20,-16.000000,0,10,2,0.968474
20,4.666667,-1,10,2,0.698474
20,0.000000,0,10,2,1.840474
20,2.000000,0,10,1,0.911474
20,21.500000,0,5,2,0.848170
20,-2.000000,0,10,2,0.623474
20,-17.000000,1,5,1,0.820170
20,21.000000,0,5,2,0.105170
20,-20.000000,1,5,1,0.664170
20,-12.500000,0,10,1,0.830474
20,10.666667,1,10,2,0.897474
20,10.000000,0,10,2,0.833474
20,35.500000,0,5,2,0.354170
20,21.666667,-1,10,2,0.236474
20,35.000000,-1,10,2,0.173474
20,-19.333333,-1,10,1,0.439474
20,22.333333,-1,10,2,1.643474
20,-5.000000,-1,10,1,1.714474
20,14.000000,0,10,1,0.760474
20,-30.000000,0,10,1,0.395474
20,11.333333,1,5,1,0.263170
20,-1.000000,0,10,1,0.615474
20,-36.333333,1,5,1,0.433170
20,-9.000000,0,5,1,0.409170
20,-10.000000,0,10,2,1.599474
20,19.333333,-1,10,2,0.289474
20,17.333333,-1,5,1,0.202170
20,17.333333,-1,5,2,0.643170
20,-13.000000,0,5,1,0.360170
20,-5.000000,0,5,1,0.311170
20,41.000000,0,10,2,0.295474
20,3.500000,0,10,2,0.404474
20,-19.500000,0,5,1,0.725170
20,-5.500000,0,10,1,0.552474
20,-8.000000,0,5,2,0.533170
20,40.333333,-1,5,2,0.096170
20,38.000000,0,10,1,0.354474
20,42.666667,1,5,2,0.809170
20,-12.000000,1,5,1,0.218170
20,2.500000,0,5,1,0.253170
20,30.000000,0,10,2,0.718474
20,8.000000,-1,10,2,0.325474
20,-20.333333,-1,10,1,0.267474
20,-21.000000,0,10,1,0.543474
20,-10.500000,0,10,1,0.140474
20,-41.500000,0,5,1,0.156170
20,11.000000,0,5,2,0.166170
20,9.333333,1,5,1,0.734170
20,-16.000000,0,5,1,1.185170
20,-27.500000,0,10,1,0.264474
20,-24.500000,0,10,1,0.258474
20,-27.500000,0,5,1,0.183170
20,-45.000000,-1,10,1,0.246474
20,-24.000000,0,5,2,0.716170
20,-1.666667,-1,5,2,0.746170
20,-11.000000,1,5,1,0.808170
20,26.000000,0,10,1,0.567474
20,14.000000,0,10,2,0.241474
20,29.500000,0,5,2,0.202170
20,8.500000,0,10,2,0.302474
20,-12.000000,0,10,2,0.392474
20,-15.333333,-1,5,1,0.661170
20,-27.000000,0,10,1,0.143474
20,-7.000000,0,10,1,0.738474
20,9.000000,0,10,2,1.310474
20,28.333333,1,10,2,0.392474
20,-4.500000,0,10,2,0.742474
20,20.000000,0,5,1,0.976170
20,-37.333333,-1,10,1,1.257474
20,-7.500000,0,10,2,0.512474
20,-23.000000,0,5,1,0.547170
20,-3.333333,-1,10,2,1.035474
20,-28.000000,0,5,1,0.243170
20,-4.500000,0,5,1,1.509170
20,2.000000,0,5,2,0.274170
20,-12.333333,1,10,1,0.281474
20,-6.666667,1,5,1,0.914170
20,7.500000,0,5,1,0.655170
20,-5.500000,0,10,1,1.456474
20,12.666667,1,10,1,0.404474
20,-36.333333,-1,10,1,0.727474
20,17.333333,1,10,1,0.328474
20,-8.333333,-1,5,2,2.061170
20,8.000000,0,5,2,0.485170
20,5.333333,1,5,2,0.758170
20,6.666667,1,5,2,0.906170
20,-24.500000,0,10,1,0.650474
20,-19.333333,-1,10,1,0.427474
20,8.666667,1,10,2,0.489474
20,-1.000000,0,10,1,0.916474
20,33.666667,1,5,2,0.300170
20,1.000000,-1,10,2,0.659474
20,27.666667,1,10,2,0.372474
20,13.000000,1,10,2,1.115474
20,-15.333333,-1,10,1,0.484474
20,-26.500000,0,10,1,0.413474
20,23.500000,0,5,2,0.253170
20,19.500000,0,5,2,0.669170
20,-2.000000,0,10,2,1.855474
20,-13.666667,1,10,2,0.307474
20,-22.333333,1,5,1,0.315170
20,-0.666667,1,10,1,0.683474
20,-3.000000,0,5,1,2.030170
20,-12.000000,0,5,2,0.460170
20,28.500000,0,10,2,0.306474
20,34.000000,0,5,1,0.259170
20,22.000000,1,5,2,0.281170
20,10.333333,-1,5,2,0.385170
20,8.000000,0,5,2,1.346170
20,-17.333333,-1,10,2,0.358474
20,24.500000,0,5,2,0.566170
20,2.500000,0,10,1,1.153474
20,25.500000,0,10,1,1.276474
20,-8.500000,0,5,2,4.908170
20,6.500000,0,5,2,0.144170
20,-12.500000,0,5,1,0.338170
20,9.000000,1,10,2,1.543474
20,16.666667,1,5,2,3.755170
20,2.000000,0,10,1,1.010474
20,25.000000,0,5,2,1.629170
20,3.000000,-1,10,2,0.476474
20,-20.500000,0,10,1,0.509474
20,-8.500000,0,10,2,1.304474
20,7.500000,0,5,1,0.518170
20,5.500000,0,10,1,0.138474
20,-5.000000,1,10,1,0.922474
20,-13.000000,-1,10,1,0.268474
20,25.333333,1,10,2,0.659474
20,-0.500000,0,10,1,1.498474
20,-5.500000,0,10,1,1.286474
20,10.333333,1,5,2,1.219170
20,-2.500000,0,5,2,0.996170
20,-17.000000,-1,5,2,1.310170
20,-40.500000,0,10,1,0.379474
20,11.666667,-1,10,2,0.254474
20,13.000000,0,5,2,0.829170
20,15.666667,1,10,2,0.515474
20,-4.000000,0,5,1,0.539170
20,-9.000000,1,5,1,0.427170
20,-8.500000,0,5,1,1.306170
20,-11.333333,-1,10,1,0.208474
20,18.666667,-1,5,2,0.354170
20,10.000000,-1,5,2,0.552170
20,-14.000000,1,10,1,1.140474
20,-3.000000,-1,5,2,1.243170
20,-16.000000,1,5,1,0.442170
20,22.000000,-1,10,2,2.761474
20,-4.666667,1,5,1,0.802170
20,3.333333,1,10,1,3.463474
20,-5.000000,0,5,1,0.356170
20,12.500000,0,5,2,2.016170
20,38.000000,-1,5,2,0.192170
20,-25.666667,1,5,1,0.241170
20,-16.000000,-1,10,1,0.247474
20,-9.666667,-1,5,1,0.682170
20,-24.666667,-1,10,1,0.303474
20,34.000000,0,10,2,0.148474
20,-1.000000,1,10,1,0.606474
20,-21.333333,1,5,1,1.059170
20,2.666667,1,5,1,0.729170
20,24.666667,1,10,2,0.203474
20,-18.000000,1,5,1,1.421170
20,-14.000000,0,5,1,0.380170
20,-10.000000,-1,5,2,0.687170
20,-16.000000,1,10,1,0.453474
20,-19.500000,0,5,2,1.130170
20,9.000000,0,5,2,0.846170
20,21.000000,-1,10,2,0.421474
20,12.000000,0,5,2,0.273170
20,-30.666667,-1,10,1,0.343474
20,22.000000,0,5,2,0.176170
20,-4.333333,-1,5,2,1.047170
20,33.666667,-1,10,2,0.283474
20,17.500000,0,10,2,1.535474
20,-12.500000,0,5,1,1.052170
20,18.000000,1,5,2,0.581170
20,-9.500000,0,5,1,0.431170
20,22.000000,0,5,2,0.603170
20,-27.500000,0,5,1,0.473170
20,5.333333,-1,5,2,0.732170
20,10.500000,0,5,1,1.299170
20,-23.500000,0,5,1,0.112170
20,31.666667,-1,10,2,0.173474
20,-8.000000,1,5,1,1.844170
20,4.000000,0,10,1,0.617474
20,11.000000,-1,5,2,0.238170
20,-33.000000,1,10,1,1.185474
20,32.666667,1,5,2,0.134170
20,-16.333333,1,10,1,0.579474
20,21.500000,0,10,2,0.460474
20,2.666667,-1,10,2,0.373474
20,-27.666667,-1,5,1,0.231170
20,-21.500000,0,10,1,0.312474
20,-16.666667,1,10,1,0.903474
20,-42.000000,0,5,1,0.319170
20,-15.000000,1,10,1,0.263474
20,0.500000,0,5,1,0.203170
20,-2.666667,-1,5,2,1.235170
20,38.333333,1,10,2,0.331474
20,-16.000000,0,5,1,0.872170
20,-32.500000,0,5,1,0.174170
20,-17.000000,-1,10,2,0.270474
20,-6.000000,0,10,1,0.176474
20,-1.000000,-1,5,1,0.529170
20,5.500000,0,10,2,0.973474
20,19.666667,1,10,2,0.291474
20,-19.500000,0,10,1,0.662474
20,-2.000000,0,10,2,1.434474
20,28.000000,0,10,1,0.157474
20,13.333333,1,5,1,1.997170
20,-1.666667,1,10,1,0.485474
20,13.000000,-1,10,2,0.346474
20,33.333333,1,5,2,0.319170
20,26.500000,0,10,2,0.629474
20,20.000000,0,10,2,0.594474
20,-35.000000,1,5,1,0.521170
20,-14.666667,1,10,1,0.348474
20,22.500000,0,10,2,0.785474
20,-36.000000,-1,5,1,0.513170
20,-0.500000,0,10,2,1.564474
20,-3.000000,1,5,2,0.558170
20,15.500000,0,5,2,0.227170
20,24.333333,-1,5,2,0.125170
20,-6.000000,-1,5,1,1.097170
20,-15.000000,0,5,1,1.285170
20,21.500000,0,10,2,0.489474
20,-36.333333,1,5,1,0.521170
20,-21.333333,-1,10,1,0.592474
20,-4.500000,0,5,1,1.032170
20,3.333333,-1,5,2,1.884170
20,25.500000,0,5,2,0.549170
20,-26.000000,0,10,1,0.127474
20,14.500000,0,5,2,0.842170
20,38.500000,0,10,2,0.663474
20,-34.000000,-1,5,1,0.136170
20,12.000000,0,5,2,0.644170
20,-12.666667,-1,5,1,8.068170
20,2.666667,-1,5,2,0.700170
20,17.333333,-1,10,2,0.864474
20,7.333333,-1,5,2,0.296170
20,6.000000,-1,10,1,1.277474
20,-31.000000,0,10,1,0.559474
20,2.666667,1,5,1,0.655170
20,-13.666667,-1,5,1,0.940170
20,15.000000,-1,5,2,1.055170
20,29.333333,1,10,2,1.136474
20,-6.333333,1,10,1,0.215474
20,4.000000,0,10,1,0.914474
20,-6.333333,1,5,1,0.190170
20,32.500000,0,5,2,0.187170
22,-8.000000,0,10,2,0.557753
22,-29.500000,0,10,2,0.823753
22,-21.666667,1,10,1,0.170753
22,-22.500000,0,10,1,0.824753
22,-22.333333,-1,5,1,0.339125
22,-23.333333,1,10,1,0.658753
22,-14.500000,0,5,2,0.320125
22,-22.000000,0,5,2,2.281125
22,27.500000,0,5,2,0.233125
22,13.500000,0,10,2,0.541753
22,-8.000000,-1,5,1,1.110125
22,-13.000000,-1,10,1,0.517753
22,3.000000,0,10,1,1.888753
22,9.500000,0,10,1,0.320753
22,-20.500000,0,5,1,0.531125
22,11.333333,-1,5,2,0.561125
22,-16.666667,1,10,1,0.428753
22,-1.333333,-1,10,1,0.179753
22,-32.000000,0,5,1,0.219125
22,-44.500000,0,10,1,0.286753
22,1.500000,0,5,2,0.294125
22,-20.000000,0,5,1,0.162125
22,18.000000,0,10,2,2.393753
22,-46.666667,-1,5,1,0.089125
22,19.000000,0,10,1,1.374753
22,-15.000000,0,10,1,0.519753
22,18.500000,0,10,2,2.321753
22,1.000000,0,5,1,4.146125
22,-22.000000,0,5,1,0.771125
22,-5.000000,0,5,2,0.418125
22,-17.333333,-1,10,1,0.509753
22,5.000000,-1,5,2,1.709125
22,6.500000,0,10,1,0.724753
22,4.000000,-1,10,1,0.629753
22,-43.000000,-1,5,1,0.126125
22,12.333333,-1,5,1,1.349125
22,-23.000000,-1,10,1,2.187753
22,-27.333333,1,10,1,0.456753
22,32.000000,0,5,2,0.634125
22,2.000000,0,5,1,1.016125
22,14.500000,0,5,2,0.204125
